Sod,Species,Date,Time_pt,veg,live_dead,num_indiv_at_that_height,special_case_num_indiv,HvMax,HrMax,Diam,DiamHalf,Biomass_indiv,Bio_rest_of_individuals_of_sp
CAT_CH_18,Fern contaminant,29.7.19,7,ch,,,,,,,,,
CAT_CH_18,Lept tena,29.7.19,7,ch,,,,930,,3,3,,
CAT_CH_18,Lept tena,29.7.19,7,ch,,,,1070,,3,3,,
CAT_CH_18,Lepy scar,29.7.19,7,ch,,,,,,,,,
CAT_CH_19,Symp palu,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Symp palu,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Bank eric,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Empo minu,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Empo minu,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Empo minu,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Ento stri,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Epac obtu,5.8.19,7,ch,,,,10,,1,1,,
CAT_CH_19,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Gono micr,5.8.19,7,ch,,,,320,,2,1,,
CAT_CH_19,Lepi nees,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Lepi nees,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Mitr poly,5.8.19,7,ch,,2,,60,,1,1,,
CAT_CH_19,Mitr poly,5.8.19,7,ch,,2,,40,,1,1,,
CAT_CH_19,Scho brev,5.8.19,7,ch,,,,1100,,8,8,,
CAT_CH_19,Viol sieb,5.8.19,7,ch,,,,65,,2,1,,
CAT_CH_19,Viol sieb,5.8.19,7,ch,,,,50,,2,1,,
CAT_CH_19,Viol sieb,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Viol sieb,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Viol sieb,5.8.19,7,ch,,,,,,,,,
CAT_CH_19,Viol sieb,5.8.19,7,ch,,,,,,,,,
CAT_CH_20,Cryp eric,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Cryp eric,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Cryp eric,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Cryp eric,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dill flor,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dill flor,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dill flor,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros bina,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros bina,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,3,,10,,4,5,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,6,,5,,3,3,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Empo minu,31.7.19,7,ch,,,,440,,2,2,,
CAT_CH_20,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Gono micr,31.7.19,7,ch,d,,,40,,1,1,,
CAT_CH_20,Lepi nees,31.7.19,7,ch,,,,720,,2,1,,
CAT_CH_20,Scho brev,31.7.19,7,ch,,,,1200,,13,12,,
CAT_CH_20,Viol sieb,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Viol sieb,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Viol sieb,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Viol sieb,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Sedge?,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Symp palu,31.7.19,7,ch,,,,,,,,,
CAT_CH_20,Tetr turf,31.7.19,7,ch,,,,560,,1,1,,
CAT_CH_20,Tetr turf,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Baum rubi,31.7.19,7,ch,d,,,650,,3,2,,
CAT_CH_21,Dill flor,31.7.19,7,ch,,,,380,,2,2,,
CAT_CH_21,Dill flor,31.7.19,7,ch,,,,470,,2,2,,
CAT_CH_21,Dill flor,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Empo minu,31.7.19,7,ch,,,,730,,2,2,,
CAT_CH_21,Empo minu,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Ento stri,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Lept squa,31.7.19,7,ch,,,,340,,1,1,,
CAT_CH_21,Lept squa,31.7.19,7,ch,,,,510,,2,3,,
CAT_CH_21,Lepi nees,31.7.19,7,ch,,,,920,,3,3,,
CAT_CH_21,Lepi nees,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Scho brev,31.7.19,7,ch,,,,860,,5,5,,
CAT_CH_21,Scho brev,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Sela ulig,31.7.19,7,ch,d,,,120,,4,4,,
CAT_CH_21,Sela ulig,31.7.19,7,ch,,,,50,,1,1,,
CAT_CH_21,Sela ulig,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Tetr turf,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Tetr turf,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Tetr turf,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Tetr turf,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Viol sieb,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Viol sieb,31.7.19,7,ch,,,,,,,,,
CAT_CH_21,Viol sieb,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Symp palu,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Symp palu,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Baec imbr,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Baec imbr,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Baec imbr,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Baec imbr,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Bank eric,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Boro parv,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Dros spat,31.7.19,7,ch,,,,20,,8,8,,
CAT_CH_22,Dros spat,31.7.19,7,ch,,,,10,,5,5,,
CAT_CH_22,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Empo minu,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Epac obtu,31.7.19,7,ch,,5,,90,,1,1,,
CAT_CH_22,Epac obtu,31.7.19,7,ch,,2,,50,,1,1,,
CAT_CH_22,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Gono sals,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Mitr poly,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Scho brev,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Tetr turf,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Bank oblo,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lept squa,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lept squa,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lept squa,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lept squa,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lept squa,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lept squa,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lept squa,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lept squa,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lept squa,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Lepi fili,31.7.19,7,ch,,,,45,,1,1,,
CAT_CH_22,Ptil deus,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Baec imbr,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Baec imbr,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Baec imbr,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Ento stri,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_22,Mitr poly,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Ento stri,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Lept tena,31.7.19,7,ch,,,,620,,2,2,,
CAT_CH_23,Lept squa,31.7.19,7,ch,,,,580,,2,3,,
CAT_CH_23,Lept squa,31.7.19,7,ch,,,,480,,2,2,,
CAT_CH_23,Mitr poly,31.7.19,7,ch,d,,,180,,1,1,,
CAT_CH_23,Ptil deus,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Ptil deus,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Scho brev,31.7.19,7,ch,,,,1063,,6,6,,
CAT_CH_23,Sela ulig,31.7.19,7,ch,,,,140,,2,2,,
CAT_CH_23,Sela ulig,31.7.19,7,ch,d,,,100,,2,2,,
CAT_CH_23,Styl line,31.7.19,7,ch,,,,40,,2,3,,
CAT_CH_23,Styl line,31.7.19,7,ch,d,,,40,,2,2,,
CAT_CH_23,Styl line,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Styl line,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Styl line,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Ptil deus,31.7.19,7,ch,,,,500,,6,7,,
CAT_CH_23,Cryp eric,31.7.19,7,ch,,,,,,,,,
CAT_CH_23,Lepy scar,31.7.19,7,ch,,,,,,,,,
CAT_CH_24,Symp palu,29.7.19,7,ch,d,,,240,,1,1,,
CAT_CH_24,Symp palu,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Baec imbr,29.7.19,7,ch,,,,270,,1,1,,
CAT_CH_24,Baec imbr,29.7.19,7,ch,,,,90,,1,1,,
CAT_CH_24,Baec imbr,29.7.19,7,ch,,,,150,,1,1,,
CAT_CH_24,Baec imbr,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Cass pube,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Chor spha,29.7.19,7,ch,d,,,480,,4,4,,
CAT_CH_24,Chor spha,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Dill flor,29.7.19,7,ch,,,,70,,1,1,,
CAT_CH_24,Dill flor,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Dros spat,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Dros spat,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Dros spat,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Empo minu,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Ento stri,29.7.19,7,ch,,,,330,,1,1,,
CAT_CH_24,Ento stri,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Good dimo,29.7.19,7,ch,d,,,20,,7,7,,
CAT_CH_24,Good dimo,29.7.19,7,ch,d,,,20,,7,7,,
CAT_CH_24,Good dimo,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Lept tena,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Lept squa,29.7.19,7,ch,,,,165,,1,1,,
CAT_CH_24,Lept squa,29.7.19,7,ch,,,,285,,1,1,,
CAT_CH_24,Lept squa,29.7.19,7,ch,,,,270,,1,1,,
CAT_CH_24,Lept squa,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Lept squa,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Mitr poly,29.7.19,7,ch,,,,220,,1,1,,
CAT_CH_24,Ptil deus,29.7.19,7,ch,,,,400,,4,4,,
CAT_CH_24,Ptil deus,29.7.19,7,ch,,,,400,,2,2,,
CAT_CH_24,Scho brev,29.7.19,7,ch,,,,760,,2,2,,
CAT_CH_24,Sela ulig,29.7.19,7,ch,d,,,60,,2,2,,
CAT_CH_24,Sela ulig,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Sela ulig,29.7.19,7,ch,,,,,,,,,
CAT_CH_24,Styl line,29.7.19,7,ch,,,,90,,13,5,,
CAT_CH_25,Baec lini,5.8.19,7,ch,,,,270,,1,2,,
CAT_CH_25,Baec imbr,5.8.19,7,ch,,,,520,,1,2,,
CAT_CH_25,Chor spha,5.8.19,7,ch,,,,1680,,15,12,,
CAT_CH_25,Chor spha,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Dros spat,5.8.19,7,ch,,3,,20,,4,4,,
CAT_CH_25,Dros spat,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Dros spat,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Empo minu,5.8.19,7,ch,,,,540,,2,2,,
CAT_CH_25,Empo minu,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Ento stri,5.8.19,7,ch,,,,1050,,2,2,,
CAT_CH_25,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Gono sals,5.8.19,7,ch,,,,180,,1,2,,
CAT_CH_25,Good dimo,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Good dimo,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Good dimo,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Lept juni - unknown,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Lept squa,5.8.19,7,ch,,,,250,,1,1,,
CAT_CH_25,Lept squa,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Lept gran,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Lept tena,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Mitr poly,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Mono lini,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Mono lini,5.8.19,7,ch,,,,,,,,,
CAT_CH_25,Scho brev,5.8.19,7,ch,,,,1080,,3,3,,
CAT_CH_25,Scho brev,5.8.19,7,ch,,,,,,,,,
CAT_CH_26,Chor spha,29.7.19,7,ch,,,,1110,,3,3,,
CAT_CH_26,Chor spha,29.7.19,7,ch,d,,,1020,,3,3,,
CAT_CH_26,Dill flor,29.7.19,7,ch,,,,400,,1,1,,
CAT_CH_26,Dros spat,29.7.19,7,ch,,2,,10,,6,6,,
CAT_CH_26,Dros spat,29.7.19,7,ch,,,,,,,,,
CAT_CH_26,Dros spat,29.7.19,7,ch,,,,,,,,,
CAT_CH_26,Empo minu,29.7.19,7,ch,,,,670,,3,3,,
CAT_CH_26,Ento stri,29.7.19,7,ch,,,,410,,1,1,,
CAT_CH_26,Epac obtu,29.7.19,7,ch,,,,640,,1,2,,
CAT_CH_26,Epac obtu,29.7.19,7,ch,,,,680,,1,2,,
CAT_CH_26,Epac obtu,29.7.19,7,ch,,,,220,,1,1,,
CAT_CH_26,Epac obtu,29.7.19,7,ch,,,,,,,,,
CAT_CH_26,Gono micr,29.7.19,7,ch,,,,,,,,,
CAT_CH_26,Lept squa,29.7.19,7,ch,,,,370,,1,1,,
CAT_CH_26,Mono lini,29.7.19,7,ch,,,,960,,1,1,,
CAT_CH_26,Mono lini,29.7.19,7,ch,,,,870,,1,1,,
CAT_CH_26,Scho brev,29.7.19,7,ch,,,,780,,3,3,,
CAT_CH_26,Spre inca,29.7.19,7,ch,,,,320,,2,2,,
CAT_CH_26,Stac nuda,29.7.19,7,ch,,,,,,,,,
CAT_CH_26,Tetr turf,29.7.19,7,ch,,,,1120,,2,3,,
CAT_CH_26,Tetr turf,29.7.19,7,ch,,,,,,,,,
CAT_CH_27,Baum rubi,31.7.19,7,ch,,,,1030,,15,15,,
CAT_CH_27,Baum rubi,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Baum rubi,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Chor spha,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Dros spat,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Empo minu,31.7.19,7,ch,,,,870,,5,5,,
CAT_CH_27,Empo minu,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Ento stri,31.7.19,7,ch,,,,650,,1,1,,
CAT_CH_27,Ento stri,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Epac obtu,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Gono micr,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Good dimo,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Lept squa,31.7.19,7,ch,,,,200,,1,1,,
CAT_CH_27,Lept squa,31.7.19,7,ch,,,,135,,1,1,,
CAT_CH_27,Lept tena,31.7.19,7,ch,,,,790,,3,3,,
CAT_CH_27,Lept tena,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Lept tena,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Mono lini,31.7.19,7,ch,,,,260,,1,1,,
CAT_CH_27,Mono lini,31.7.19,7,ch,,,,770,,2,2,,
CAT_CH_27,Mono lini,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Mono lini,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Mono lini,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Mono lini,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Lepy scar,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Spre inca,31.7.19,7,ch,,,,150,,1,2,,
CAT_CH_27,Spre inca,31.7.19,7,ch,,,,80,,1,2,,
CAT_CH_27,Spre inca,31.7.19,7,ch,,,,670,,2,2,,
CAT_CH_27,Spre inca,31.7.19,7,ch,,,,560,,2,2,,
CAT_CH_27,Tetr turf,31.7.19,7,ch,,,,640,,1,2,,
CAT_CH_27,Tetr turf,31.7.19,7,ch,,,,,,,,,
CAT_CH_27,Baec lini,31.7.19,7,ch,,,,65,,1,1,,
CAT_CH_27,Baum rubi,31.7.19,7,ch,,,,,,,,,
CAT_CH_28,Baum rubi,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Baum rubi,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Baum rubi,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Cass pube,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Chor spha,5.8.19,7,ch,,,,1290,,15,7,,
CAT_CH_28,Chor spha,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Damp stri,5.8.19,7,ch,,,,65,,1,1,,
CAT_CH_28,Damp stri,5.8.19,7,ch,,,,90,,2,2,,
CAT_CH_28,Dros spat,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Dros spat,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Ento stri,5.8.19,7,ch,,,,575,,1,1,,
CAT_CH_28,Empo minu,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Hake tere,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Lept squa,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Mono lini,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Mono lini,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Mono lini,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Mono lini,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Ptil deus,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Scho brev,5.8.19,7,ch,,,,1070,,6,6,,
CAT_CH_28,Sela ulig,5.8.19,7,ch,,,,100,,1,1,,
CAT_CH_28,Sela ulig,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Spre inca,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Spre inca,5.8.19,7,ch,,,,,,,,,
CAT_CH_28,Tetr turf,5.8.19,7,ch,,,,530,,2,2,,
CAT_CH_28,Tetr turf,5.8.19,7,ch,,,,,,,,,
CAT_CH_29,Symp palu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Symp palu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Symp palu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Chor spha,29.7.19,7,ch,,,,780,,5,5,,
CAT_CH_29,Chor spha,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Damp stri,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Damp stri,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Dill flor,29.7.19,7,ch,,,,95,,1,1,,
CAT_CH_29,Dros spat,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Empo minu,29.7.19,7,ch,,,,400,,1,1,,
CAT_CH_29,Empo minu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Ento stri,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Epac obtu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Epac obtu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Epac obtu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Epac obtu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Epac obtu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Epac obtu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Gono micr,29.7.19,7,ch,,,,150,,1,1,,
CAT_CH_29,Good dimo,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Lept juni,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Lept squa,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Mitr poly,29.7.19,7,ch,,,,100,,1,1,,
CAT_CH_29,Mitr poly,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Mitr poly,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Mitr poly,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Mitr poly,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Mitr poly,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Mono lini,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Mono lini,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Scho brev,29.7.19,7,ch,,,,950,,4,4,,
CAT_CH_29,Scho brev,29.7.19,7,ch,,,,890,,4,3,,
CAT_CH_29,Scho brev,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Sela ulig,29.7.19,7,ch,,,,75,,2,8,,
CAT_CH_29,Sela ulig,29.7.19,7,ch,,,,90,,2,4,,
CAT_CH_29,Sela ulig,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Spre inca,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Spre inca,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Spre inca,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Symp palu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Symp palu,29.7.19,7,ch,,,,,,,,,
CAT_CH_29,Tetr turf,29.7.19,7,ch,,,,,,,,,
CAT_CH_30,Symp palu,5.8.19,7,ch,d,,,220,,1,1,,
CAT_CH_30,Symp palu,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Symp palu,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Symp palu,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Bank eric,5.8.19,7,ch,d,,,140,,3,1,,
CAT_CH_30,Chor spha,5.8.19,7,ch,d,,,950,,2,2,,
CAT_CH_30,Damp stri,5.8.19,7,ch,d,,,50,,1,1,,
CAT_CH_30,Damp stri,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Dros spat,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Dros spat,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Empo minu,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Epac obtu,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Gono sals,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Gono sals,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Good dimo,5.8.19,7,ch,d,,,40,,10,10,,
CAT_CH_30,Good dimo,5.8.19,7,ch,d,2,,20,,10,10,,
CAT_CH_30,Good dimo,5.8.19,7,ch,d,,,30,,10,10,,
CAT_CH_30,Good dimo,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Mitr poly,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Scho brev,5.8.19,7,ch,,,,950,,10,10,,
CAT_CH_30,Scho brev,5.8.19,7,ch,d,,,1030,,6,6,,
CAT_CH_30,Sela ulig,5.8.19,7,ch,d,,,50,,1,1,,
CAT_CH_30,Sela ulig,5.8.19,7,ch,,,,,,,,,
CAT_CH_30,Baec imbr,5.8.19,7,ch,,,,580,,3,3,,
CAT_CH_30,Baec imbr,5.8.19,7,ch,,,,370,,1,1,,
CAT_CH_30,Baec imbr,5.8.19,7,ch,,,,560,,3,6,,
CAT_CH_30,Baec imbr,5.8.19,7,ch,,,,330,,1,1,,
